Temperature,RH,Ws,Rain,FFMC,DMC,DC,ISI,BUI,FWI,Season,VegetationType,Heatwave,Drought,Lightning,Classes
28.8,50.6,13.0,0.9,67.8,75.7,287.4,21.8,198.3,16.8,Spring,Shrubland,0,0,0,not fire
31.4,41.0,23.6,3.4,77.7,99.9,372.7,27.0,251.7,20.3,Winter,Forest,0,0,0,fire
29.9,35.9,14.5,2.2,68.7,86.9,297.3,20.8,208.9,16.9,Spring,Grassland,0,1,0,fire
25.1,48.9,18.1,0.3,65.9,79.2,290.8,23.8,211.4,17.0,Autumn,Forest,0,0,0,not fire
25.8,78.5,9.8,2.1,49.7,59.8,231.3,18.8,137.8,12.8,Summer,Agriculture,0,1,0,fire
22.1,77.3,18.5,0.9,58.8,47.2,214.1,21.4,129.7,14.8,Autumn,Grassland,0,1,0,fire
19.1,49.1,20.3,1.1,60.8,56.3,227.8,22.3,135.7,14.4,Winter,Agriculture,0,0,0,not fire
41.3,58.6,16.6,1.0,86.5,98.8,373.9,24.0,251.2,19.5,Winter,Grassland,0,0,0,fire
40.5,38.6,15.2,3.6,78.8,105.3,392.5,20.8,250.5,18.4,Winter,Grassland,0,0,0,not fire
29.7,60.0,19.3,2.5,63.5,80.4,310.1,21.0,202.3,17.7,Summer,Forest,0,0,0,fire
23.1,39.0,16.8,0.4,76.1,63.7,246.9,26.8,175.7,18.3,Winter,Shrubland,1,0,0,not fire
32.9,76.6,16.4,0.4,66.9,61.1,254.0,21.0,171.7,15.4,Spring,Shrubland,0,0,0,not fire
30.6,46.8,8.1,0.9,65.5,59.4,265.1,20.5,162.2,14.7,Summer,Grassland,0,0,0,not fire
27.6,57.3,14.4,1.4,62.0,67.9,237.7,20.5,167.2,15.3,Spring,Agriculture,0,0,0,not fire
43.2,46.5,21.8,1.9,89.7,128.5,439.5,31.1,318.0,24.1,Summer,Forest,0,0,1,fire
38.0,72.2,17.6,0.5,73.3,67.0,228.0,23.9,170.2,16.7,Spring,Agriculture,0,1,0,not fire
32.3,49.1,13.8,0.2,74.7,82.7,349.4,22.1,238.4,17.2,Spring,Agriculture,0,0,0,not fire
34.0,55.5,14.9,1.8,72.6,100.3,362.3,22.1,252.9,18.8,Spring,Forest,0,0,0,not fire
26.6,18.5,15.6,0.4,78.0,81.2,279.8,24.2,187.9,17.3,Autumn,Shrubland,0,0,0,not fire
35.8,44.5,15.1,5.7,74.1,83.8,336.4,25.9,234.5,20.0,Spring,Shrubland,0,0,0,not fire
27.9,16.0,10.4,0.8,81.5,89.9,316.1,25.6,195.0,16.6,Spring,Agriculture,1,0,1,fire
28.5,57.4,22.3,0.9,75.4,49.1,201.4,27.7,132.5,15.8,Spring,Grassland,0,1,0,fire
27.9,78.4,14.0,0.4,56.3,43.0,155.7,18.9,109.8,13.5,Autumn,Shrubland,0,0,0,not fire
25.9,53.4,23.0,2.8,63.5,76.0,273.1,25.3,200.1,17.8,Spring,Forest,0,0,0,not fire
44.5,55.9,16.0,2.4,85.5,91.3,302.9,28.9,213.6,22.7,Autumn,Grassland,0,0,0,fire
32.4,47.6,11.0,2.7,72.7,85.7,312.4,23.2,208.5,17.3,Summer,Shrubland,0,0,0,not fire
26.4,54.1,15.6,0.5,61.4,55.3,216.1,23.0,133.5,13.5,Autumn,Grassland,0,0,0,not fire
38.4,48.9,13.7,0.7,79.4,111.3,422.2,28.1,277.7,23.3,Summer,Forest,0,1,1,fire
34.9,72.5,14.4,1.3,70.3,83.5,277.8,23.8,188.6,17.2,Summer,Forest,0,1,0,fire
26.6,58.8,17.9,2.4,60.4,58.7,206.2,20.8,150.0,15.2,Spring,Agriculture,0,0,0,not fire
33.9,77.9,15.6,0.7,61.6,64.2,257.7,20.9,183.9,15.6,Spring,Forest,0,0,0,not fire
30.8,86.9,13.9,0.0,64.4,51.4,196.8,18.9,137.0,13.2,Autumn,Forest,0,0,1,fire
20.0,46.5,13.1,3.7,57.2,50.9,184.3,20.2,106.7,13.1,Winter,Forest,1,1,0,fire
27.4,83.4,18.2,0.3,63.5,34.7,196.0,24.4,116.2,15.2,Winter,Shrubland,0,0,1,not fire
27.4,79.7,10.9,1.8,55.2,49.3,156.3,19.4,102.0,11.7,Autumn,Forest,0,0,0,not fire
36.9,80.6,11.3,1.3,59.6,67.1,257.5,17.8,184.8,14.9,Spring,Forest,0,0,0,fire
31.4,71.7,12.2,0.6,64.0,60.1,262.3,19.1,162.2,13.7,Spring,Grassland,0,0,0,not fire
40.3,87.9,24.6,2.5,70.6,69.0,275.5,26.8,177.7,19.1,Winter,Shrubland,0,0,0,not fire
28.6,60.9,12.8,0.4,61.9,62.2,292.7,20.2,181.9,14.1,Summer,Forest,0,0,1,fire
38.3,60.4,8.7,1.2,73.4,96.3,365.9,19.8,237.4,18.6,Winter,Forest,0,0,0,not fire
32.6,20.2,16.1,0.1,87.6,108.6,384.0,24.1,269.4,21.4,Spring,Shrubland,0,0,0,fire
25.3,58.8,17.6,0.1,65.1,47.0,202.7,23.5,122.1,14.7,Autumn,Shrubland,0,0,0,not fire
36.0,41.2,14.4,0.1,80.1,103.3,377.7,24.7,252.0,19.9,Spring,Agriculture,0,0,0,not fire
16.8,31.4,20.3,0.2,66.2,29.1,209.4,24.3,127.7,14.1,Spring,Agriculture,0,1,0,not fire
31.7,51.2,23.8,2.7,76.4,84.9,320.9,26.8,205.4,21.3,Summer,Forest,0,0,0,not fire
36.6,51.7,20.0,2.1,82.4,86.8,321.6,29.9,212.1,20.8,Spring,Grassland,0,0,0,fire
24.9,37.4,12.0,3.0,66.6,70.0,306.6,19.6,205.9,15.3,Summer,Forest,0,0,0,fire
30.3,70.5,13.1,0.7,56.8,64.9,268.4,16.3,182.4,11.9,Autumn,Agriculture,0,1,0,not fire
32.7,54.6,23.7,1.5,75.4,77.2,312.1,28.1,207.1,20.6,Autumn,Forest,0,0,1,fire
33.7,5.0,19.3,1.7,90.2,133.7,499.7,30.4,327.0,23.9,Spring,Agriculture,0,0,0,fire
29.2,51.5,13.4,2.0,62.4,81.3,284.3,19.8,189.3,13.9,Autumn,Shrubland,0,0,1,not fire
26.9,39.1,26.3,4.8,74.2,66.8,234.9,24.8,159.8,14.7,Summer,Forest,0,0,0,fire
32.8,42.9,23.1,4.2,81.8,85.8,348.4,29.4,225.3,21.2,Spring,Forest,0,1,1,fire
23.1,58.3,14.3,0.2,60.6,62.9,282.2,20.5,208.2,15.1,Spring,Grassland,0,0,0,fire
27.3,67.2,22.4,0.5,64.3,53.3,172.4,20.9,113.9,13.4,Summer,Shrubland,0,1,0,fire
31.7,56.7,19.2,0.3,80.3,72.4,275.2,26.8,185.6,18.4,Summer,Agriculture,1,0,0,fire
37.7,87.1,12.6,1.1,67.0,79.6,300.5,25.0,229.3,19.6,Summer,Shrubland,0,0,0,fire
16.3,76.5,16.6,2.6,52.0,19.1,125.3,17.1,75.3,9.1,Autumn,Grassland,0,1,0,fire
44.3,73.1,16.4,5.4,73.2,97.2,327.6,23.2,223.4,18.5,Summer,Agriculture,0,0,0,fire
22.5,59.8,13.0,1.2,58.1,53.6,215.2,18.5,138.8,13.1,Summer,Agriculture,1,0,0,not fire
27.8,64.5,25.1,5.0,64.7,67.7,287.0,21.8,174.5,17.7,Spring,Grassland,1,1,0,fire
35.7,45.8,19.6,1.3,79.5,80.2,246.7,28.4,173.9,16.4,Summer,Forest,0,0,0,not fire
38.7,14.4,18.2,2.2,87.7,126.9,410.5,28.1,266.5,23.3,Autumn,Agriculture,0,0,0,fire
35.9,65.0,20.3,0.7,77.4,97.3,398.2,28.3,258.6,22.6,Winter,Grassland,0,1,0,fire
30.8,65.2,10.9,1.3,62.7,55.9,198.7,20.2,144.6,14.2,Autumn,Shrubland,1,0,0,not fire
33.7,39.9,23.9,4.2,78.2,99.4,390.7,27.9,248.4,20.4,Summer,Grassland,1,0,0,fire
31.9,56.6,11.1,0.3,67.9,84.4,314.4,22.2,207.1,17.4,Summer,Forest,1,1,0,fire
28.3,53.7,21.2,1.0,68.2,55.8,274.3,23.8,185.4,15.9,Spring,Grassland,1,0,0,fire
20.6,23.9,13.3,0.1,62.9,77.8,311.3,18.9,201.8,17.0,Autumn,Shrubland,1,1,0,fire
43.5,51.8,16.0,0.6,84.8,88.1,302.8,29.4,210.3,20.7,Summer,Forest,0,0,0,fire
25.3,60.5,18.8,0.6,65.0,63.6,254.3,21.3,163.2,16.8,Winter,Agriculture,0,0,0,not fire
31.6,54.8,20.9,0.7,79.3,98.2,329.1,26.3,214.4,20.5,Spring,Agriculture,1,0,1,fire
15.7,29.9,10.6,1.3,54.0,63.8,291.3,19.7,173.6,14.0,Summer,Shrubland,0,1,1,fire
29.1,58.5,18.3,2.0,68.3,73.7,290.1,24.9,204.5,17.4,Summer,Forest,1,0,0,fire
33.6,63.9,10.9,4.0,62.1,71.2,253.8,18.2,174.3,14.3,Autumn,Grassland,0,0,0,not fire
38.9,30.4,21.3,0.1,93.2,102.6,383.4,28.5,260.0,23.2,Autumn,Agriculture,1,0,0,fire
31.5,55.2,18.2,0.1,70.6,91.6,280.6,27.2,186.7,17.3,Summer,Grassland,0,1,0,fire
32.7,19.6,19.4,3.6,82.8,117.5,397.9,27.0,277.0,24.4,Spring,Grassland,0,0,0,fire
35.2,49.7,12.9,0.8,67.5,81.2,316.3,21.4,215.2,18.5,Autumn,Shrubland,0,0,0,not fire
30.7,34.7,18.7,0.2,78.1,110.2,419.4,27.0,282.0,23.1,Summer,Grassland,0,0,0,fire
22.3,55.9,17.4,0.1,59.9,51.2,180.9,19.7,118.6,12.5,Winter,Shrubland,0,0,0,not fire
38.7,83.9,9.3,1.2,61.9,91.4,324.9,18.1,223.5,16.5,Summer,Forest,1,0,1,fire
36.6,64.2,19.5,0.0,73.8,71.2,293.5,28.7,187.9,18.5,Summer,Agriculture,0,0,0,not fire
38.9,62.9,16.8,2.9,67.9,74.4,239.3,21.8,156.7,15.6,Summer,Shrubland,0,1,0,fire
25.0,51.3,14.8,1.5,60.0,39.1,185.0,21.8,131.5,14.9,Spring,Forest,0,1,0,not fire
17.8,17.1,12.9,1.2,68.6,60.0,220.1,21.0,145.5,14.4,Spring,Agriculture,0,0,0,not fire
39.8,44.4,1.6,0.1,77.8,108.4,392.4,18.2,253.7,17.2,Summer,Grassland,0,0,0,fire
15.0,74.8,18.3,1.4,51.4,28.9,158.5,20.6,109.9,12.1,Spring,Agriculture,1,0,1,fire
35.9,69.9,15.9,0.9,71.9,72.0,339.1,25.5,217.2,18.1,Summer,Grassland,0,0,0,fire
37.8,30.4,19.3,2.5,82.0,105.6,361.9,25.3,247.9,21.0,Summer,Forest,0,1,0,fire
30.4,62.6,12.8,3.6,64.3,76.2,272.8,21.5,180.4,16.2,Autumn,Shrubland,0,0,0,not fire
39.8,68.5,9.1,0.3,69.3,80.8,277.1,17.8,184.9,15.3,Spring,Shrubland,0,1,0,fire
36.4,21.2,17.1,0.9,88.8,94.3,348.6,27.6,227.1,22.6,Winter,Shrubland,1,0,1,fire
17.6,52.4,20.0,3.9,60.6,28.5,179.3,21.8,111.9,13.4,Autumn,Agriculture,0,1,1,fire
35.4,38.4,10.3,1.0,72.3,116.5,349.6,24.2,217.5,18.9,Summer,Shrubland,0,1,0,fire
41.4,93.3,20.1,3.9,68.7,83.0,326.7,23.4,221.8,17.9,Summer,Forest,0,0,0,not fire
32.5,26.0,12.8,0.1,84.4,113.4,377.1,25.4,271.9,20.5,Spring,Agriculture,0,0,0,not fire
35.4,46.7,8.4,0.4,71.2,89.4,361.4,20.8,250.9,17.7,Summer,Shrubland,1,0,0,fire
30.7,60.8,20.0,4.0,68.8,67.0,263.2,20.5,186.8,14.4,Summer,Shrubland,0,1,0,not fire
27.6,47.9,13.0,3.2,63.9,65.0,256.8,18.9,161.9,16.2,Spring,Shrubland,0,0,0,not fire
35.9,47.2,16.2,3.3,71.6,94.7,348.9,21.7,232.5,18.2,Spring,Grassland,0,0,0,not fire
47.3,65.6,16.6,2.5,83.8,94.4,364.2,27.3,237.4,19.7,Autumn,Grassland,0,0,0,fire
39.5,18.9,12.6,0.1,91.5,128.0,432.0,30.0,298.9,25.3,Summer,Forest,0,0,0,fire
27.9,35.3,8.7,1.2,69.6,80.1,345.1,20.7,223.3,16.6,Spring,Agriculture,0,0,0,not fire
28.7,66.8,17.8,0.9,65.1,52.8,210.2,24.8,137.0,15.4,Winter,Grassland,0,1,0,not fire
33.2,96.9,16.5,0.9,61.4,49.8,198.7,22.2,130.6,12.5,Autumn,Forest,0,0,0,not fire
32.0,54.6,17.1,0.3,73.1,62.2,309.4,26.0,196.6,20.9,Autumn,Forest,1,0,0,not fire
26.7,67.8,17.9,0.0,61.9,56.7,226.9,19.7,141.0,13.9,Summer,Forest,0,0,0,fire
30.1,90.0,16.2,1.7,55.2,49.4,247.4,19.6,158.4,15.5,Winter,Shrubland,0,1,0,not fire
41.0,89.1,12.1,1.5,64.0,69.3,292.8,19.6,187.5,15.5,Summer,Grassland,0,0,0,fire
25.3,40.2,10.7,5.2,59.3,65.6,264.0,20.2,181.4,14.9,Autumn,Grassland,1,0,0,not fire
30.6,80.4,10.4,0.3,57.0,63.8,281.3,18.0,176.7,14.6,Spring,Forest,0,0,0,not fire
30.2,26.2,21.4,0.2,78.8,84.4,327.0,27.9,210.1,20.5,Summer,Agriculture,0,1,0,fire
28.0,17.6,13.8,4.1,69.1,99.1,350.8,19.7,252.8,17.6,Winter,Shrubland,0,1,0,not fire
25.0,45.5,24.8,2.4,72.9,66.6,258.2,29.4,163.9,17.4,Winter,Agriculture,0,0,0,not fire
26.7,61.9,20.6,0.4,67.8,57.2,218.1,23.7,152.4,15.4,Autumn,Grassland,0,0,0,not fire
40.2,66.1,9.3,0.2,66.7,101.6,381.1,21.8,252.8,21.2,Summer,Agriculture,0,0,0,fire
38.9,66.2,12.5,0.2,71.3,104.1,383.0,22.8,264.3,19.1,Summer,Shrubland,0,0,0,not fire
22.6,29.3,14.0,2.1,73.4,92.1,368.6,22.9,238.7,19.7,Autumn,Shrubland,1,0,0,not fire
35.0,41.0,21.1,1.9,82.6,87.4,358.1,30.7,233.7,19.4,Winter,Grassland,0,0,0,not fire
24.7,35.6,18.5,1.1,71.3,68.9,276.6,22.8,178.3,14.3,Summer,Agriculture,0,0,1,fire
26.4,53.8,5.3,0.2,60.6,65.3,212.6,16.9,128.3,10.3,Spring,Agriculture,0,0,0,not fire
31.3,69.7,13.1,2.1,66.6,58.8,176.5,20.2,139.7,13.3,Spring,Grassland,0,0,0,not fire
35.5,58.5,18.5,1.7,69.8,86.2,334.6,22.5,213.0,18.5,Summer,Shrubland,0,0,1,fire
31.1,90.2,22.2,0.4,60.8,40.5,184.6,25.6,116.1,15.3,Autumn,Forest,0,0,0,not fire
31.6,38.8,20.8,0.5,83.9,75.6,312.3,27.9,218.2,18.8,Spring,Agriculture,0,0,0,not fire
32.6,47.6,13.3,1.1,71.2,71.5,286.3,22.4,207.7,18.5,Autumn,Agriculture,0,0,1,fire
26.2,40.8,11.9,1.7,65.3,64.8,258.9,20.8,189.9,17.4,Summer,Grassland,0,0,0,not fire
37.5,14.8,17.1,2.0,83.7,101.8,345.2,24.2,231.5,19.8,Spring,Grassland,0,0,0,not fire
31.3,55.8,15.5,2.1,63.8,62.3,225.5,21.7,154.4,14.0,Spring,Grassland,0,0,0,not fire
43.0,42.6,13.2,0.3,86.8,125.4,423.4,28.1,306.1,22.1,Summer,Grassland,1,0,0,fire
31.1,62.3,10.7,3.3,61.3,74.8,302.5,20.0,206.9,17.0,Summer,Forest,1,0,0,fire
44.5,46.4,11.0,2.0,81.6,119.4,454.0,24.7,316.9,23.1,Autumn,Shrubland,0,0,0,not fire
27.6,52.2,17.5,1.0,69.1,58.5,271.2,24.0,180.9,16.8,Summer,Forest,0,0,0,fire
40.0,66.1,23.9,0.5,81.5,99.1,336.5,29.5,237.4,21.4,Autumn,Shrubland,0,0,0,fire
31.0,31.4,15.5,1.1,78.0,93.9,367.8,24.5,236.0,18.9,Autumn,Grassland,0,0,0,fire
41.1,56.4,18.2,1.1,79.4,97.3,361.0,25.0,228.7,19.8,Summer,Shrubland,0,1,0,fire
46.8,69.8,23.3,2.1,83.8,109.5,413.7,30.2,260.6,21.1,Winter,Forest,0,1,0,fire
46.3,36.5,16.5,2.4,90.9,127.7,469.5,27.6,303.2,23.0,Summer,Grassland,0,0,1,fire
20.7,59.8,19.3,1.4,57.0,36.9,221.1,25.8,145.6,15.2,Summer,Shrubland,1,0,1,fire
36.2,42.2,14.9,7.8,73.6,99.1,365.3,25.0,248.1,20.0,Winter,Grassland,0,0,0,not fire
29.7,65.0,26.6,2.3,72.6,68.4,272.1,26.6,181.2,17.4,Summer,Grassland,0,0,0,not fire
33.8,52.4,10.5,1.7,74.0,88.5,349.0,24.8,218.6,18.5,Autumn,Forest,0,0,0,not fire
31.9,47.6,12.0,2.0,73.0,71.8,301.4,19.4,212.6,15.0,Winter,Shrubland,0,0,0,not fire
23.6,35.0,4.7,2.6,56.2,86.0,252.5,15.7,166.5,13.1,Winter,Grassland,0,0,0,not fire
30.7,45.6,24.4,3.0,80.4,63.5,238.1,32.1,159.0,19.1,Autumn,Shrubland,0,0,1,not fire
33.6,43.6,26.8,0.8,80.0,93.1,307.3,29.6,211.0,20.3,Spring,Shrubland,0,0,1,fire
37.9,87.6,15.3,2.0,67.2,75.3,213.1,23.0,150.3,15.6,Spring,Shrubland,0,0,0,not fire
33.0,5.0,9.9,0.7,81.6,121.9,460.7,23.6,314.1,22.4,Summer,Grassland,0,0,0,fire
28.7,40.1,21.5,0.6,79.7,75.2,290.5,25.8,208.8,17.5,Summer,Shrubland,0,0,0,fire
34.4,64.3,8.0,1.3,65.5,66.8,277.5,20.1,188.6,15.9,Autumn,Agriculture,0,0,0,not fire
30.1,50.2,7.4,1.5,67.0,80.6,300.7,19.4,186.9,16.3,Summer,Forest,0,0,0,fire
28.5,68.7,7.8,2.0,54.6,63.9,265.0,15.0,190.8,12.9,Autumn,Grassland,0,0,0,not fire
43.0,65.6,15.6,0.6,75.5,109.7,411.4,27.9,268.1,21.4,Spring,Grassland,0,0,0,not fire
35.9,40.7,8.4,1.1,72.3,114.2,390.8,22.0,263.7,18.9,Summer,Forest,0,0,0,fire
28.5,36.0,20.2,1.7,80.7,86.8,273.3,27.9,172.1,18.3,Winter,Grassland,1,0,0,not fire
42.8,98.5,12.6,3.7,62.1,76.9,286.7,20.9,207.4,16.4,Summer,Grassland,0,0,0,fire
38.0,21.0,21.7,0.5,94.0,107.3,359.4,31.2,254.5,22.4,Winter,Forest,0,0,0,fire
22.3,45.6,16.9,0.1,65.4,51.8,249.1,22.4,158.0,14.9,Winter,Forest,1,0,0,not fire
28.5,50.4,11.7,6.0,59.6,69.3,289.5,19.2,202.7,15.8,Winter,Grassland,0,0,0,not fire
28.6,73.6,13.8,0.2,59.4,62.2,221.2,19.7,145.2,14.1,Spring,Agriculture,0,0,0,not fire
33.9,45.1,11.0,0.0,74.6,92.4,373.9,23.0,240.2,18.4,Winter,Forest,0,0,0,not fire
33.6,45.2,17.7,1.9,75.2,104.9,402.6,25.5,261.8,18.6,Summer,Forest,0,0,0,fire
38.6,94.8,13.0,1.1,59.2,59.1,203.7,20.3,125.6,14.2,Spring,Agriculture,0,0,0,not fire
29.5,91.3,11.9,0.2,58.4,36.7,172.6,18.7,104.5,9.1,Winter,Grassland,0,0,0,not fire
28.7,20.8,22.3,1.0,81.0,98.7,358.3,28.7,231.4,21.9,Winter,Agriculture,0,0,0,fire
23.8,84.8,21.9,2.6,60.8,56.3,252.0,20.5,177.5,15.0,Winter,Forest,0,0,0,not fire
32.4,22.8,18.3,0.5,83.2,105.0,414.5,26.1,269.3,21.6,Summer,Agriculture,1,0,0,fire
30.6,53.5,14.3,2.6,66.8,77.6,317.6,20.5,219.0,16.3,Autumn,Shrubland,0,1,1,fire
29.9,38.6,18.6,3.2,73.2,80.0,268.9,24.9,191.3,16.9,Autumn,Forest,0,1,0,fire
27.1,47.9,16.3,3.3,69.1,83.7,267.9,22.0,193.9,18.3,Spring,Grassland,1,0,0,fire
41.8,36.2,13.0,1.8,82.7,124.5,456.4,26.6,301.2,22.2,Spring,Grassland,0,0,0,not fire
29.0,34.0,14.5,0.5,71.0,88.4,304.5,22.0,194.4,18.2,Winter,Forest,1,0,0,fire
37.8,57.2,10.4,3.0,75.0,101.0,376.8,23.9,257.2,19.8,Summer,Shrubland,0,0,1,fire
20.8,40.2,8.5,0.7,56.6,47.6,184.7,16.7,115.3,10.0,Summer,Grassland,0,0,0,not fire
25.3,62.8,13.8,1.4,55.0,64.5,266.1,20.0,173.9,15.6,Autumn,Shrubland,0,0,0,not fire
31.6,53.1,17.0,1.3,70.7,80.0,334.9,24.7,219.0,19.7,Summer,Grassland,0,0,0,not fire
39.0,49.6,9.2,0.1,77.0,93.5,340.1,22.0,234.3,18.9,Spring,Forest,1,0,0,fire
35.3,66.1,14.8,0.0,77.2,93.5,328.9,24.3,227.0,20.0,Summer,Forest,0,0,0,fire
33.9,83.3,8.2,0.3,56.2,64.2,240.0,19.0,155.2,13.6,Spring,Forest,1,0,0,not fire
33.8,51.9,12.9,0.1,70.8,72.1,242.1,24.2,166.8,18.2,Summer,Grassland,0,0,0,not fire
34.4,54.8,26.2,2.0,75.8,95.7,348.3,28.2,228.7,20.9,Summer,Grassland,0,0,0,fire
20.2,52.2,16.2,4.3,59.8,48.6,182.4,21.5,105.4,12.8,Autumn,Forest,0,0,1,fire
26.2,36.5,14.0,3.1,71.7,75.1,316.2,23.4,212.5,17.9,Summer,Agriculture,0,0,0,not fire
29.0,62.2,21.6,0.9,73.2,71.9,312.1,28.9,219.2,19.1,Winter,Agriculture,0,0,1,fire
26.4,55.6,13.7,4.2,57.4,64.7,215.4,21.2,155.3,15.7,Spring,Shrubland,0,1,0,not fire
39.3,60.9,6.5,2.5,68.7,86.6,298.8,24.8,209.1,18.0,Summer,Forest,0,0,0,fire
33.7,52.3,16.5,10.8,59.7,88.4,369.6,19.6,249.9,17.5,Winter,Shrubland,0,0,0,not fire
38.2,48.5,23.6,2.9,78.2,92.7,405.3,26.4,255.3,22.3,Summer,Forest,1,0,0,fire
34.3,59.2,22.9,0.1,81.2,95.1,285.4,28.0,190.9,20.7,Spring,Grassland,0,1,0,fire
46.9,60.1,13.0,0.7,84.1,132.3,448.4,25.1,305.9,22.6,Autumn,Shrubland,0,0,0,fire
36.8,71.5,16.8,0.1,73.5,57.9,214.1,26.2,136.9,15.9,Summer,Agriculture,0,0,0,not fire
41.9,40.2,4.5,1.3,81.3,118.9,426.4,21.1,293.1,21.2,Winter,Agriculture,0,1,0,fire
28.1,34.4,22.3,0.8,79.1,73.9,279.3,26.8,180.6,18.1,Spring,Forest,0,0,0,not fire
36.0,63.2,15.3,1.5,76.9,80.3,320.0,26.2,221.1,19.9,Summer,Grassland,0,0,0,not fire
32.9,48.2,17.8,1.4,74.5,92.5,299.3,23.2,193.1,17.2,Autumn,Shrubland,0,1,0,fire
28.7,25.3,5.5,0.1,69.4,81.0,277.6,20.3,158.8,15.0,Autumn,Forest,0,0,0,not fire
36.6,33.4,14.1,1.1,78.7,104.3,328.2,23.7,224.8,18.2,Summer,Agriculture,0,0,0,not fire
40.3,39.3,16.0,0.1,90.7,115.2,461.7,31.1,300.8,23.0,Spring,Agriculture,0,0,0,not fire
34.8,61.0,10.1,0.4,70.3,69.1,267.0,22.0,190.1,16.8,Autumn,Agriculture,0,0,0,not fire
37.8,51.2,18.2,3.8,77.6,79.2,330.5,26.5,223.6,17.4,Spring,Agriculture,0,0,0,fire
35.0,23.6,5.7,0.4,82.7,101.6,355.4,23.0,245.7,18.3,Spring,Grassland,0,0,0,fire
29.1,30.6,17.1,0.4,78.3,82.4,289.4,28.5,181.8,18.6,Summer,Forest,0,0,0,fire
39.2,57.0,17.3,0.6,85.0,100.1,418.8,26.9,292.7,22.6,Summer,Agriculture,0,0,1,fire
38.6,49.2,14.4,0.1,75.8,94.2,380.6,23.9,275.8,22.2,Summer,Shrubland,0,0,0,fire
37.2,80.2,22.8,1.7,74.0,75.8,263.2,24.8,183.5,19.1,Spring,Grassland,0,0,0,not fire
25.1,57.2,9.5,0.6,57.6,55.2,279.9,19.8,179.6,14.1,Summer,Forest,1,0,0,fire
21.1,55.6,11.6,2.5,54.2,59.5,218.4,16.4,142.1,11.7,Winter,Shrubland,0,0,0,not fire
39.1,24.6,12.1,1.0,80.8,108.6,365.2,24.4,241.4,20.8,Winter,Agriculture,0,0,1,fire
31.1,80.9,6.3,3.9,49.3,68.7,222.5,11.7,139.3,8.9,Summer,Agriculture,0,0,1,fire
36.7,51.4,14.2,0.1,77.5,88.1,357.9,24.3,235.2,19.5,Winter,Grassland,1,0,0,not fire
34.4,38.6,20.9,0.0,82.6,86.4,332.2,29.4,224.8,20.3,Spring,Shrubland,0,0,0,not fire
44.7,17.5,22.9,0.1,100.0,139.7,459.9,35.3,320.7,26.2,Winter,Grassland,0,0,0,fire
41.0,60.3,23.1,0.3,81.1,69.5,270.2,29.8,169.7,19.6,Autumn,Forest,0,0,0,not fire
28.5,16.7,11.6,6.1,69.3,82.4,282.0,20.6,173.6,16.4,Autumn,Shrubland,0,0,0,not fire
37.7,23.3,17.4,2.6,86.2,75.4,301.2,25.5,180.9,15.4,Summer,Shrubland,0,1,0,fire
17.5,42.7,10.4,3.2,53.1,68.9,243.4,17.2,170.0,16.1,Spring,Forest,0,0,0,not fire
36.0,67.5,15.9,0.7,70.4,88.3,297.4,24.7,213.9,18.7,Spring,Grassland,0,1,0,fire
26.5,56.1,7.9,0.4,59.2,64.5,246.4,18.0,161.9,14.3,Summer,Grassland,0,0,0,fire
31.6,55.8,16.2,0.6,67.6,76.5,297.5,21.8,203.9,16.0,Summer,Shrubland,0,0,0,not fire
41.3,51.1,13.9,0.9,81.7,80.8,278.3,22.1,175.5,15.9,Summer,Grassland,1,0,0,fire
30.3,38.4,19.0,0.1,75.6,97.6,363.7,24.9,256.7,20.1,Spring,Grassland,0,0,0,not fire
48.8,72.1,13.7,1.0,80.6,108.7,447.5,27.1,310.8,23.0,Summer,Grassland,0,0,0,fire
41.4,67.3,12.0,0.7,71.8,72.2,256.8,22.4,174.8,16.6,Autumn,Grassland,0,0,0,not fire
24.1,35.4,11.5,1.3,72.0,68.8,302.3,20.8,190.7,17.6,Summer,Forest,1,0,0,fire
25.7,42.7,12.3,0.0,69.1,73.7,263.2,22.6,189.8,17.2,Spring,Grassland,0,0,0,not fire
43.1,47.7,17.6,0.1,87.9,112.3,405.4,27.2,255.9,19.9,Spring,Agriculture,0,0,1,fire
27.6,58.0,11.3,1.1,57.1,61.0,266.9,18.0,174.3,15.0,Spring,Shrubland,0,0,0,not fire
31.5,43.6,27.6,1.8,77.8,86.5,277.2,28.1,197.9,19.4,Autumn,Agriculture,0,0,0,not fire
43.1,40.3,22.5,3.7,88.9,104.4,413.2,30.7,267.8,22.1,Summer,Shrubland,0,0,0,fire
26.5,31.2,18.4,0.2,74.4,81.1,252.2,23.3,164.3,16.4,Autumn,Grassland,0,0,0,not fire
23.9,64.4,15.2,1.5,61.3,62.3,266.3,19.3,180.0,15.1,Autumn,Agriculture,0,0,0,not fire
40.2,53.9,10.8,0.8,77.3,97.2,387.0,23.7,255.1,19.6,Summer,Agriculture,0,1,0,fire
32.9,42.6,24.3,1.4,86.4,87.3,361.3,31.8,231.5,22.9,Spring,Forest,0,0,0,fire
30.6,48.4,17.5,1.5,72.4,77.3,322.4,23.7,211.6,17.7,Spring,Grassland,1,1,0,fire
42.2,37.5,11.9,0.6,81.4,119.4,397.8,22.7,270.0,19.3,Summer,Forest,0,0,0,fire
